Country name,Region,Income group,Year,GDP per capita,GDP,R&D expenditure,Government debt,Unemployment,Trade balance,Ages 15-64 proportion,Population,HDI,Political stability,Rule of law,Voice and accountability
Guinea-Bissau,Sub-Saharan Africa,Low income,1964,NA,NA,NA,NA,NA,NA,55.58413868,590481,NA,NA,NA,NA
Guinea-Bissau,Sub-Saharan Africa,Low income,1965,NA,NA,NA,NA,NA,NA,54.15814057,577638,NA,NA,NA,NA
Guinea-Bissau,Sub-Saharan Africa,Low income,1966,NA,NA,NA,NA,NA,NA,53.26429694,570375,NA,NA,NA,NA
Guinea-Bissau,Sub-Saharan Africa,Low income,1967,NA,NA,NA,NA,NA,NA,53.15785343,573380,NA,NA,NA,NA
Guinea-Bissau,Sub-Saharan Africa,Low income,1968,NA,NA,NA,NA,NA,NA,53.53858652,583475,NA,NA,NA,NA
Guinea-Bissau,Sub-Saharan Africa,Low income,1969,NA,NA,NA,NA,NA,NA,53.57934747,587880,NA,NA,NA,NA
Guinea-Bissau,Sub-Saharan Africa,Low income,1970,133.0716892,78733594.84,NA,NA,NA,NA,53.6210255,591663,NA,NA,NA,NA
Guinea-Bissau,Sub-Saharan Africa,Low income,1971,132.1108915,78540057.14,NA,NA,NA,NA,53.64267374,594501,NA,NA,NA,NA
Guinea-Bissau,Sub-Saharan Africa,Low income,1972,147.164743,87702828.57,NA,NA,NA,NA,53.61716587,595950,NA,NA,NA,NA
Guinea-Bissau,Sub-Saharan Africa,Low income,1973,148.1661021,89374237.29,NA,NA,NA,NA,53.94684708,603203,NA,NA,NA,NA
Guinea-Bissau,Sub-Saharan Africa,Low income,1974,158.4014281,98775328.95,NA,NA,NA,NA,53.9799912,623576,NA,NA,NA,NA
Guinea-Bissau,Sub-Saharan Africa,Low income,1975,165.2212817,108985740.2,NA,NA,NA,NA,53.49302759,659635,NA,NA,NA,NA
Guinea-Bissau,Sub-Saharan Africa,Low income,1976,160.3194349,112386489,NA,NA,NA,NA,52.6231213,701016,NA,NA,NA,NA
Guinea-Bissau,Sub-Saharan Africa,Low income,1977,153.9955199,114971207.2,NA,NA,NA,NA,51.53481469,746588,NA,NA,NA,NA
Guinea-Bissau,Sub-Saharan Africa,Low income,1978,154.4284713,122666858.8,NA,NA,NA,NA,50.44657217,794328,NA,NA,NA,NA
Guinea-Bissau,Sub-Saharan Africa,Low income,1979,144.2772197,118537875.1,NA,NA,NA,NA,50.0975233,821598,NA,NA,NA,NA
Guinea-Bissau,Sub-Saharan Africa,Low income,1980,133.0834491,110653830.7,NA,NA,NA,NA,50.01121518,831462,NA,NA,NA,NA
Guinea-Bissau,Sub-Saharan Africa,Low income,1981,183.12407580000001,154731969.7,NA,NA,NA,NA,49.53997659,844957,NA,NA,NA,NA
Guinea-Bissau,Sub-Saharan Africa,Low income,1982,192.7764398,165523634.5,NA,NA,NA,-57700000,49.08164697,858630,NA,NA,NA,NA
Guinea-Bissau,Sub-Saharan Africa,Low income,1983,187.5041992,163577538.3,NA,NA,NA,-56300000,48.66439438,872394,NA,NA,NA,NA
Guinea-Bissau,Sub-Saharan Africa,Low income,1984,156.2596909,138478900.6,NA,NA,NA,-55900000,48.31385807,886210,NA,NA,NA,NA
Guinea-Bissau,Sub-Saharan Africa,Low income,1985,159.824654,143856253.1,NA,NA,NA,-66500000,48.04163593,900088,NA,NA,NA,NA
Guinea-Bissau,Sub-Saharan Africa,Low income,1986,142.4591233,130225018.8,NA,NA,NA,-55900000,47.84599438,914122,NA,NA,NA,NA
Guinea-Bissau,Sub-Saharan Africa,Low income,1987,187.2413443,173836362,NA,NA,NA,-44600000,47.71824456,928408,NA,NA,NA,NA
Guinea-Bissau,Sub-Saharan Africa,Low income,1988,174.3840611,164458120.3,NA,NA,NA,-60100000,47.64980047,943080,NA,NA,NA,NA
Guinea-Bissau,Sub-Saharan Africa,Low income,1989,222.4319992,213143016.4,NA,NA,NA,-75651000,47.63456716,958239,NA,NA,NA,NA
Guinea-Bissau,Sub-Saharan Africa,Low income,1990,250.5898464,243961995.5,NA,NA,NA,-62072000,47.68412116,973551,NA,NA,NA,NA
Guinea-Bissau,Sub-Saharan Africa,Low income,1991,258.7400731,257150374.1,NA,NA,NA,-61377000,47.95214194,993856,NA,NA,NA,NA
Guinea-Bissau,Sub-Saharan Africa,Low income,1992,221.2460248,226313443.7,NA,NA,NA,-93043000,48.38731279,1022904,NA,NA,NA,NA
Guinea-Bissau,Sub-Saharan Africa,Low income,1993,224.1574222,236880821.7,NA,NA,NA,-49239000,48.78472994,1056761,NA,NA,NA,NA
Guinea-Bissau,Sub-Saharan Africa,Low income,1994,216.2411595,235620043.5,NA,NA,NA,-42090000,49.17590309,1089617,NA,NA,NA,NA
Guinea-Bissau,Sub-Saharan Africa,Low income,1995,227.3200154,253966922.3,NA,NA,NA,-59660000,49.61167073,1117222,NA,NA,NA,NA
Guinea-Bissau,Sub-Saharan Africa,Low income,1996,237.0847195,270419779.4,NA,NA,NA,-57480000,50.07528902,1140604,NA,-1.540016651,-1.67290616,-0.972923279
Guinea-Bissau,Sub-Saharan Africa,Low income,1997,231.0229499,268551010.9,NA,NA,NA,-31780000,50.54254296,1162443,NA,NA,NA,NA
Guinea-Bissau,Sub-Saharan Africa,Low income,1998,174.3624778,206457553.4,NA,NA,NA,NA,50.97933316,1184071,NA,-1.860767245,-1.880132079,-0.943927407
Guinea-Bissau,Sub-Saharan Africa,Low income,1999,186.0352265,224446663.8,NA,NA,NA,NA,51.3842818,1206474,NA,NA,NA,NA
Guinea-Bissau,Sub-Saharan Africa,Low income,2000,301.495571,371095522,NA,NA,NA,NA,51.77913781,1230849,NA,-0.349449873,-1.319461226,-0.638303697
Guinea-Bissau,Sub-Saharan Africa,Low income,2001,312.2535665,392621389.5,NA,NA,NA,-24634449.39,52.14895258,1257380,NA,NA,NA,NA
Guinea-Bissau,Sub-Saharan Africa,Low income,2002,324.9699,417806651.1,NA,NA,NA,-25100855.24,52.46848451,1285678,NA,-0.726157308,-1.107601404,-0.658738375
Guinea-Bissau,Sub-Saharan Africa,Low income,2003,362.9061593,477458577.2,NA,NA,NA,-30504112.91,52.7327294,1315653,NA,-0.494184494,-1.226374745,-1.065574169
Guinea-Bissau,Sub-Saharan Africa,Low income,2004,394.995798,532062894.8,NA,NA,NA,-43727738.51,52.95614209,1347009,NA,-0.378061444,-1.1984483,-0.842662632
Guinea-Bissau,Sub-Saharan Africa,Low income,2005,425.4718887,587029096,NA,NA,NA,-52876937.46,53.12255271,1379713,0.404,-0.562525928,-1.259566665,-0.484425157
Guinea-Bissau,Sub-Saharan Africa,Low income,2006,418.902079,592365659.8,NA,NA,NA,-89058865.61,53.23608833,1414091,0.417,-0.494073361,-1.256101966,-0.628867745
Guinea-Bissau,Sub-Saharan Africa,Low income,2007,480.4386022,696910784,NA,NA,NA,-95710599.1,53.33687217,1450572,0.424,-0.460553706,-1.325372577,-0.712383568
Guinea-Bissau,Sub-Saharan Africa,Low income,2008,583.2683059,868154627.9,NA,NA,NA,-112071251.3,53.45408909,1488431,0.429,-0.709455967,-1.406033039,-0.715373158
Guinea-Bissau,Sub-Saharan Africa,Low income,2009,543.5624692,830126428.8,NA,NA,NA,-134441138.9,53.60122525,1527196,0.436,-0.665870845,-1.347027421,-0.759196937
Guinea-Bissau,Sub-Saharan Africa,Low income,2010,542.2841012,849878489.1,NA,NA,NA,-128540778.6,53.76652488,1567220,0.443,-0.690954328,-1.336950183,-0.822992086
Guinea-Bissau,Sub-Saharan Africa,Low income,2011,683.534476,1099818592,NA,NA,NA,-57273428.19,53.92764651,1609017,0.452,-0.753625989,-1.323492527,-0.85343945
Guinea-Bissau,Sub-Saharan Africa,Low income,2012,598.5726262,989271155.1,NA,NA,NA,-101225726.1,54.08362288,1652717,0.456,-0.965295851,-1.542393088,-1.325705886
Guinea-Bissau,Sub-Saharan Africa,Low income,2013,616.1599287,1046087367,NA,NA,NA,-79124579.06,54.24197579,1697753,0.46,-0.899927616,-1.611724138,-1.343437076
Guinea-Bissau,Sub-Saharan Africa,Low income,2014,605.1225465,1054915581,NA,NA,NA,-117763772.4,54.41315911,1743309,0.466,-0.706451654,-1.338504314,-0.849528134
Guinea-Bissau,Sub-Saharan Africa,Low income,2015,585.9570126,1048229633,NA,NA,NA,-49268060.3,54.61370805,1788919,0.472,-0.516579092,-1.312096477,-0.749232173
Guinea-Bissau,Sub-Saharan Africa,Low income,2016,642.6663901,1179004911,NA,NA,NA,-33476830,54.84732917,1834552,0.478,-0.445275575,-1.537045121,-0.733713031
Guinea-Bissau,Sub-Saharan Africa,Low income,2017,718.2457378,1350177012,NA,NA,NA,-71545590.45,55.13522126,1879826,0.481,-0.497683495,-1.471865296,-0.79739213
Guinea-Bissau,Sub-Saharan Africa,Low income,2018,781.6443676,1504630234,NA,NA,3.2,-78704651.62,55.473752760000004,1924955,0.482,-0.684850454,-1.26575613,-0.682131171
Guinea-Bissau,Sub-Saharan Africa,Low income,2019,730.6114323,1439638411,NA,NA,NA,-210399578.1,55.834346,1970457,0.49,-0.561577141,-1.303054333,-0.481393307
Guinea-Bissau,Sub-Saharan Africa,Low income,2020,710.258133,1431758232,NA,NA,NA,-206849939.1,56.21737073,2015828,0.483,-0.721676052,-1.399573922,-0.452649713
Guinea-Bissau,Sub-Saharan Africa,Low income,2021,795.118605,1638517607,NA,NA,NA,-183258031.7,56.62610319,2060721,0.483,-0.280024618,-1.461930871,-0.239976645
Guinea-Bissau,Sub-Saharan Africa,Low income,2022,775.8289657,1633559092,NA,NA,NA,NA,57.06671201,2105566,NA,-0.394830406,-1.45421803,-0.394754052
Guyana,Latin America & Caribbean,High income,1960,297.5860436,170216241.1,NA,NA,NA,NA,49.58858582,571990,NA,NA,NA,NA
Guyana,Latin America & Caribbean,High income,1961,315.7500553,185849535.3,NA,NA,NA,NA,49.32275451,588597,NA,NA,NA,NA
Guyana,Latin America & Caribbean,High income,1962,322.3195701,194949512.5,NA,NA,NA,NA,49.13616723,604833,NA,NA,NA,NA
Guyana,Latin America & Caribbean,High income,1963,283.1594077,175757893.9,NA,NA,NA,NA,49.01265178,620703,NA,NA,NA,NA
Guyana,Latin America & Caribbean,High income,1964,306.2699412,194774513,NA,NA,NA,NA,48.93951247,635957,NA,NA,NA,NA
Guyana,Latin America & Caribbean,High income,1965,327.9498592,213235294.1,NA,NA,NA,NA,48.89185375,650207,NA,NA,NA,NA
Guyana,Latin America & Caribbean,High income,1966,344.8307363,228705882.4,NA,NA,NA,NA,48.85946436,663241,NA,NA,NA,NA
Guyana,Latin America & Caribbean,High income,1967,370.5966702,250176470.6,NA,NA,NA,NA,48.84518442,675064,NA,NA,NA,NA
Guyana,Latin America & Caribbean,High income,1968,334.9677132,229749999.9,NA,NA,NA,NA,48.85753776,685887,NA,NA,NA,NA
Guyana,Latin America & Caribbean,High income,1969,358.2313457,249299999.9,NA,NA,NA,NA,48.89990868,695919,NA,NA,NA,NA
Guyana,Latin America & Caribbean,High income,1970,379.7175795,267799999.9,NA,NA,NA,NA,48.96595093,705261,NA,NA,NA,NA
Guyana,Latin America & Caribbean,High income,1971,395.0811314,282050000,NA,NA,NA,NA,49.17198193,713904,NA,NA,NA,NA
Guyana,Latin America & Caribbean,High income,1972,395.2677618,285380952.4,NA,NA,NA,NA,49.52842373,721994,NA,NA,NA,NA
Guyana,Latin America & Caribbean,High income,1973,420.6909758,307047619,NA,NA,NA,NA,49.943654,729865,NA,NA,NA,NA
Guyana,Latin America & Caribbean,High income,1974,588.2526192,433954545.5,NA,NA,NA,NA,50.42235975,737701,NA,NA,NA,NA
Guyana,Latin America & Caribbean,High income,1975,663.6243333,494791666.7,NA,NA,NA,NA,50.95639088,745590,NA,NA,NA,NA
Guyana,Latin America & Caribbean,High income,1976,603.0630891,454440000,NA,NA,NA,NA,51.5398728,753553,NA,NA,NA,NA
Guyana,Latin America & Caribbean,High income,1977,590.8760169,449880000,NA,NA,NA,-71960784.34,52.15825779,761378,NA,NA,NA,NA
Guyana,Latin America & Caribbean,High income,1978,659.7372656,507080000,NA,NA,NA,196078.4315,52.79365243,768609,NA,NA,NA,NA
Guyana,Latin America & Caribbean,High income,1979,684.8964857,530440000,NA,NA,NA,-48901960.8,53.42438338,774482,NA,NA,NA,NA
Guyana,Latin America & Caribbean,High income,1980,775.1459824,603200000,NA,NA,NA,-85137254.94,54.03421208,778176,NA,NA,NA,NA
Guyana,Latin America & Caribbean,High income,1981,731.5215448,570357107.1,NA,NA,NA,-129137777.8,54.73626562,779686,NA,NA,NA,NA
Guyana,Latin America & Caribbean,High income,1982,618.2348499,482000000.2,NA,NA,NA,-84600000.03,55.52387421,779639,NA,NA,NA,NA
Guyana,Latin America & Caribbean,High income,1983,628.6625592,489333333.5,NA,NA,NA,-99000000.03,56.26367838,778372,NA,NA,NA,NA
Guyana,Latin America & Caribbean,High income,1984,563.953167,437631605.3,NA,NA,NA,-54572905.9,56.94446055,776007,NA,NA,NA,NA
Guyana,Latin America & Caribbean,High income,1985,586.9100459,453488372.1,NA,NA,NA,-51083585.87,57.55748566,772671,NA,NA,NA,NA
Guyana,Latin America & Caribbean,High income,1986,656.6634824,504651139.5,NA,NA,NA,NA,58.09646744,768508,NA,NA,NA,NA
Guyana,Latin America & Caribbean,High income,1987,464.3041261,354591846.9,NA,NA,13.09,NA,58.56020416,763706,NA,NA,NA,NA
Guyana,Latin America & Caribbean,High income,1988,545.5863801,413799990,NA,NA,NA,NA,58.94508537,758450,NA,NA,NA,NA
Guyana,Latin America & Caribbean,High income,1989,504.4240975,379779389.7,NA,NA,NA,NA,59.24581981,752897,NA,NA,NA,NA
Guyana,Latin America & Caribbean,High income,1990,530.8175214,396582263.3,NA,NA,NA,NA,59.47131405,747116,0.509,NA,NA,NA
Guyana,Latin America & Caribbean,High income,1991,468.3980223,348533094.8,NA,NA,NA,NA,59.68318625,744096,0.505,NA,NA,NA
Guyana,Latin America & Caribbean,High income,1992,501.4418045,373573141.5,NA,NA,11.9,-94968000,59.84727476,744998,0.52,NA,NA,NA
Guyana,Latin America & Caribbean,High income,1993,607.7463433,454101382.5,NA,NA,NA,-101075000,59.93606709,747189,0.534,NA,NA,NA
Guyana,Latin America & Caribbean,High income,1994,721.6033895,540874934.2,NA,NA,NA,-80755000,59.99585082,749546,0.544,NA,NA,NA
Guyana,Latin America & Caribbean,High income,1995,826.9733705,621626785.9,NA,NA,NA,-79155000,60.01560485,751689,0.549,NA,NA,NA
Guyana,Latin America & Caribbean,High income,1996,936.0843257,705406001.4,NA,NA,NA,8800000,59.99372322,753571,0.559,-0.26641354,-0.203850329,0.254009694
Guyana,Latin America & Caribbean,High income,1997,991.9585514,749138009.6,NA,NA,NA,-17000000,59.93444216,755211,0.564,NA,NA,NA
Guyana,Latin America & Caribbean,High income,1998,948.2404227,717530683.2,NA,NA,NA,-39900000,59.84843329,756697,0.569,0.12336912,-0.367153853,0.390771747
Guyana,Latin America & Caribbean,High income,1999,916.5463808,694754988.3,NA,NA,NA,-27500000,59.75450321,758014,0.573,NA,NA,NA
Guyana,Latin America & Caribbean,High income,2000,938.893298,712667896.7,NA,NA,NA,-71100000,59.67299957,759051,0.577,-0.486819774,-0.423614681,0.464220554
Guyana,Latin America & Caribbean,High income,2001,937.2979905,712167448.9,NA,NA,NA,-76000000,59.62402418,759809,0.584,NA,NA,NA
Guyana,Latin America & Caribbean,High income,2002,955.0302105,726131434.7,NA,NA,11.81,-47300000,59.62909209,760323,0.59,-0.561520338,-0.517882884,0.542352378
Guyana,Latin America & Caribbean,High income,2003,976.9932616,743063949,NA,NA,NA,-32600000,59.77366722,760562,0.598,-0.436319321,-0.575900853,0.428198814
Guyana,Latin America & Caribbean,High income,2004,1036.019877,787814379.2,NA,NA,NA,-54488600,60.06243881,760424,0.612,-0.554896176,-0.619943142,0.066932872
Guyana,Latin America & Caribbean,High income,2005,1085.784887,824880550.3,NA,NA,NA,-224474000,60.42741365,759709,0.622,-0.454965949,-0.663847804,-0.228859812
Guyana,Latin America & Caribbean,High income,2006,3138.082204,2379817987,NA,NA,10.7,-327928000,60.90358566,758367,0.631,-0.734118462,-0.564467251,0.091823734
Guyana,Latin America & Caribbean,High income,2007,3609.908515,2730971600,NA,NA,NA,-407615000,61.4619677,756521,0.638,-0.55968678,-0.457055211,0.100955948
Guyana,Latin America & Caribbean,High income,2008,4011.386897,3025187428,NA,NA,NA,-635404841.4,62.0333488,754150,0.644,-0.633931935,-0.580651641,0.11215499
Guyana,Latin America & Caribbean,High income,2009,4213.816229,3165663153,NA,NA,NA,-513328342,62.60319358,751258,0.649,-0.629981041,-0.555844963,0.092698015
Guyana,Latin America & Caribbean,High income,2010,4589.87249,3432912511,NA,NA,NA,-629887423.1,63.15471403,747932,0.656,-0.458965749,-0.477120876,0.066198379
Guyana,Latin America & Caribbean,High income,2011,4960.004726,3691384318,NA,NA,NA,-777599521.1,63.66546632,744230,0.665,-0.434282511,-0.510029078,0.02947429
Guyana,Latin America & Caribbean,High income,2012,5461.390076,4063088529,NA,NA,NA,-809852522.2,64.12504066,743966,0.669,-0.49961406,-0.518265724,-0.002288182
Guyana,Latin America & Caribbean,High income,2013,5576.250215,4167800936,NA,NA,NA,-837792301.6,64.41741965,747420,0.673,-0.456606746,-0.524389088,0.021231102
Guyana,Latin America & Caribbean,High income,2014,5495.377084,4127660158,NA,NA,NA,-869454097.7,64.54783888,751115,0.681,-0.136097595,-0.61473,0.156046495
Guyana,Latin America & Caribbean,High income,2015,5668.429765,4279840194,NA,NA,NA,-480027711,64.63469712,755031,0.684,-0.139641345,-0.541154861,0.18409121
Guyana,Latin America & Caribbean,High income,2016,5905.380196,4482697337,NA,NA,NA,-257308535.9,64.6763151,759087,0.691,-0.034218926,-0.313586026,0.253616989
Guyana,Latin America & Caribbean,High income,2017,6220.978568,4748174334,NA,NA,NA,-573304030.7,64.669729,763252,0.695,-0.049440727,-0.298891038,0.277819812
Guyana,Latin America & Caribbean,High income,2018,6094.909837,4787637006,NA,NA,14.02,-1645440950,65.19450958,785514,0.701,-0.191917717,-0.383601844,0.223729163
Guyana,Latin America & Caribbean,High income,2019,6477.296726,5173760192,NA,NA,13.52,-3219898306,65.37214884,798753,0.708,-0.254104406,-0.445426762,0.254230648
Guyana,Latin America & Caribbean,High income,2020,6863.074346,5471256595,NA,NA,NA,-957089887.5,65.0810585,797202,0.721,-0.137580603,-0.434385359,0.214108691
Guyana,Latin America & Caribbean,High income,2021,9998.544311,8044498801,NA,NA,NA,-1970918942,65.12266847,804567,0.714,-0.137163654,-0.416192442,0.24064225
Guyana,Latin America & Caribbean,High income,2022,18989.7902,15357537068,NA,NA,NA,NA,65.10923669,808726,NA,0.027062163,-0.313648909,0.191786617
Haiti,Latin America & Caribbean,Lower middle income,1960,70.02754831,273187199.8,NA,NA,NA,NA,56.60256615,3901139,NA,NA,NA,NA
Haiti,Latin America & Caribbean,Lower middle income,1961,68.19383662,271065999.8,NA,NA,NA,NA,56.50546651,3974934,NA,NA,NA,NA
Haiti,Latin America & Caribbean,Lower middle income,1962,69.6126735,281896799.8,NA,NA,NA,NA,56.35693902,4049504,NA,NA,NA,NA
Haiti,Latin America & Caribbean,Lower middle income,1963,71.53440098,294883399.8,NA,NA,NA,NA,56.14423352,4122260,NA,NA,NA,NA
Haiti,Latin America & Caribbean,Lower middle income,1964,77.51528763,325281199.7,NA,NA,NA,NA,55.9310553,4196349,NA,NA,NA,NA
Haiti,Latin America & Caribbean,Lower middle income,1965,82.64460444,353251799.7,NA,NA,NA,NA,55.77375778,4274348,NA,NA,NA,NA
Haiti,Latin America & Caribbean,Lower middle income,1966,84.75830976,368948599.7,NA,NA,NA,NA,55.65117399,4352949,NA,NA,NA,NA
Haiti,Latin America & Caribbean,Lower middle income,1967,83.27269324,369124199.7,NA,NA,NA,NA,55.55199115,4432716,NA,NA,NA,NA
Haiti,Latin America & Caribbean,Lower middle income,1968,81.51712685,367968799.7,NA,NA,NA,NA,55.47746281,4514006,NA,NA,NA,NA
Haiti,Latin America & Caribbean,Lower middle income,1969,85.24057338,391820399.7,NA,NA,NA,NA,55.42701607,4596642,NA,NA,NA,NA
Haiti,Latin America & Caribbean,Lower middle income,1970,70.75695408,331199999.7,NA,NA,NA,NA,55.40215031,4680812,NA,NA,NA,NA
Haiti,Latin America & Caribbean,Lower middle income,1971,76.115779,362799999.7,NA,NA,NA,-10840000,55.40224237,4766423,NA,NA,NA,NA
Haiti,Latin America & Caribbean,Lower middle income,1972,76.65155649,371998971.9,NA,NA,NA,-15939941.26,55.41559738,4853117,NA,NA,NA,NA
Haiti,Latin America & Caribbean,Lower middle income,1973,94.48014051,466798975,NA,NA,NA,-17979999.99,55.44394429,4940710,NA,NA,NA,NA
Haiti,Latin America & Caribbean,Lower middle income,1974,112.3908584,565399296.7,NA,NA,NA,-38859967.78,55.4743898,5030652,NA,NA,NA,NA
Haiti,Latin America & Caribbean,Lower middle income,1975,132.9675133,681400000.1,NA,NA,NA,-53500000.01,55.4811535,5124560,NA,NA,NA,NA
Haiti,Latin America & Caribbean,Lower middle income,1976,168.3152885,879000000.2,NA,NA,NA,-70760000.01,55.46446829,5222342,NA,NA,NA,NA
Haiti,Latin America & Caribbean,Lower middle income,1977,177.8795592,947000000.2,NA,NA,NA,-88960000.02,55.42690437,5323827,NA,NA,NA,NA
Haiti,Latin America & Caribbean,Lower middle income,1978,179.4547354,974200000.2,NA,NA,NA,-97860000.02,55.37375013,5428667,NA,NA,NA,NA
Haiti,Latin America & Caribbean,Lower middle income,1979,195.1801732,1080600000,NA,NA,NA,-115020000,55.31136259,5536423,NA,NA,NA,NA
Haiti,Latin America & Caribbean,Lower middle income,1980,245.06453,1383800000,NA,NA,NA,-175280000,55.23261338,5646676,NA,NA,NA,NA
Haiti,Latin America & Caribbean,Lower middle income,1981,256.8314938,1479400000,NA,NA,NA,-275080000.1,55.13043696,5760197,NA,NA,NA,NA
Haiti,Latin America & Caribbean,Lower middle income,1982,250.8130754,1474200000,NA,NA,NA,-196200000,55.00622354,5877684,NA,NA,NA,NA
Haiti,Latin America & Caribbean,Lower middle income,1983,270.7020096,1623600000,NA,NA,12.2,-207380000,54.87370782,5997739,NA,NA,NA,NA
Haiti,Latin America & Caribbean,Lower middle income,1984,296.7680033,1816200000,NA,NA,NA,-207920000,54.74238929,6119932,NA,NA,NA,NA
Haiti,Latin America & Caribbean,Lower middle income,1985,321.7336406,2009400000,NA,NA,NA,-219900000,54.60515898,6245539,NA,NA,NA,NA
Haiti,Latin America & Caribbean,Lower middle income,1986,363.6023107,2318000000,NA,NA,NA,-181420000,54.46023017,6375097,NA,NA,NA,NA
Haiti,Latin America & Caribbean,Lower middle income,1987,314.549819,2047200000,NA,NA,NA,-181300000,54.31126235,6508349,NA,NA,NA,NA
Haiti,Latin America & Caribbean,Lower middle income,1988,393.3698914,2613926800,NA,NA,NA,-206120000,54.16423531,6644959,NA,NA,NA,NA
Haiti,Latin America & Caribbean,Lower middle income,1989,403.3282524,2736243800,NA,NA,NA,-211360000,54.04005742,6784161,NA,NA,NA,NA
Haiti,Latin America & Caribbean,Lower middle income,1990,447.0962904,3096289800,NA,NA,11.25,-196600000,53.95836343,6925331,0.429,NA,NA,NA
Haiti,Latin America & Caribbean,Lower middle income,1991,491.5844627,3473562850,NA,NA,NA,-307720000,53.94164778,7066055,0.433,NA,NA,NA
Haiti,Latin America & Caribbean,Lower middle income,1992,313.2387991,2257129874,NA,NA,NA,-135840000,53.99663187,7205780,0.435,NA,NA,NA
Haiti,Latin America & Caribbean,Lower middle income,1993,255.6859732,1878253818,NA,NA,NA,-174630000,54.10654729,7345940,0.436,NA,NA,NA
